"ExNum" "CrownShape" "WeatherStation" "CrownTransmissibility" "ForestGapSize" "PlotID" "ShadeTolerance" "Proportion"
118 "Ellipsoid" "Lindenberg" 0.15 15 1 "low" 0.356349107254339
119 "Disk" "Croker river" 0.15 15 1 "high" 0
119 "Disk" "Croker river" 0.15 15 1 "intermediate" 0.631414658509177
119 "Disk" "Croker river" 0.15 15 1 "low" 0.368585341490823
120 "Ellipsoid" "Croker river" 0.15 15 1 "high" 0
120 "Ellipsoid" "Croker river" 0.15 15 1 "intermediate" 0.587838681483331
120 "Ellipsoid" "Croker river" 0.15 15 1 "low" 0.412161318516669
121 "Disk" "Phillip SW Belize" 0.1 15 1 "high" 0.323635909601698
121 "Disk" "Phillip SW Belize" 0.1 15 1 "intermediate" 0.421900362092646
121 "Disk" "Phillip SW Belize" 0.1 15 1 "low" 0.254463728305656
122 "Ellipsoid" "Phillip SW Belize" 0.1 15 1 "high" 0.317268073417405
122 "Ellipsoid" "Phillip SW Belize" 0.1 15 1 "intermediate" 0.435510051192409
122 "Ellipsoid" "Phillip SW Belize" 0.1 15 1 "low" 0.247221875390186
123 "Disk" "Lake Charles" 0.1 15 1 "high" 0.317517792483456
123 "Disk" "Lake Charles" 0.1 15 1 "intermediate" 0.431514546135597
123 "Disk" "Lake Charles" 0.1 15 1 "low" 0.250967661380946
124 "Ellipsoid" "Lake Charles" 0.1 15 1 "high" 0.323386190535647
124 "Ellipsoid" "Lake Charles" 0.1 15 1 "intermediate" 0.428517917342989
124 "Ellipsoid" "Lake Charles" 0.1 15 1 "low" 0.248095892121363
125 "Disk" "McMinnville" 0.1 15 1 "high" 0.268947434136596
125 "Disk" "McMinnville" 0.1 15 1 "intermediate" 0.471844175302784
125 "Disk" "McMinnville" 0.1 15 1 "low" 0.259208390560619
126 "Ellipsoid" "McMinnville" 0.1 15 1 "high" 0.283680859033587
126 "Ellipsoid" "McMinnville" 0.1 15 1 "intermediate" 0.454613559745287
126 "Ellipsoid" "McMinnville" 0.1 15 1 "low" 0.261705581221126
127 "Disk" "Lindenberg" 0.1 15 1 "high" 0.288800099887626
127 "Disk" "Lindenberg" 0.1 15 1 "intermediate" 0.456611312273692
127 "Disk" "Lindenberg" 0.1 15 1 "low" 0.254588587838681
128 "Ellipsoid" "Lindenberg" 0.1 15 1 "high" 0.279061056311649
128 "Ellipsoid" "Lindenberg" 0.1 15 1 "intermediate" 0.456985890872768
128 "Ellipsoid" "Lindenberg" 0.1 15 1 "low" 0.263953052815582
129 "Disk" "Croker river" 0.1 15 1 "high" 0.0584342614558622
129 "Disk" "Croker river" 0.1 15 1 "intermediate" 0.678112123860657
129 "Disk" "Croker river" 0.1 15 1 "low" 0.263453614683481
130 "Ellipsoid" "Croker river" 0.1 15 1 "high" 0.00262205019353228
130 "Ellipsoid" "Croker river" 0.1 15 1 "intermediate" 0.676738668997378
130 "Ellipsoid" "Croker river" 0.1 15 1 "low" 0.32063928080909
131 "Disk" "Phillip SW Belize" 0.05 15 1 "high" 0.477213135222874
131 "Disk" "Phillip SW Belize" 0.05 15 1 "intermediate" 0.307778748907479
131 "Disk" "Phillip SW Belize" 0.05 15 1 "low" 0.215008115869647
132 "Ellipsoid" "Phillip SW Belize" 0.05 15 1 "high" 0.448495442627045
132 "Ellipsoid" "Phillip SW Belize" 0.05 15 1 "intermediate" 0.33699587963541
132 "Ellipsoid" "Phillip SW Belize" 0.05 15 1 "low" 0.214508677737545
133 "Disk" "Lake Charles" 0.05 15 1 "high" 0.4413784492446
133 "Disk" "Lake Charles" 0.05 15 1 "intermediate" 0.346485204145337
133 "Disk" "Lake Charles" 0.05 15 1 "low" 0.212136346610064
134 "Ellipsoid" "Lake Charles" 0.05 15 1 "high" 0.430765388937445
134 "Ellipsoid" "Lake Charles" 0.05 15 1 "intermediate" 0.352728180796604
134 "Ellipsoid" "Lake Charles" 0.05 15 1 "low" 0.216506430265951
135 "Disk" "McMinnville" 0.05 15 1 "high" 0.395305281558247
135 "Disk" "McMinnville" 0.05 15 1 "intermediate" 0.40354601073792
135 "Disk" "McMinnville" 0.05 15 1 "low" 0.201148707703833
136 "Ellipsoid" "McMinnville" 0.05 15 1 "high" 0.402671994006742
136 "Ellipsoid" "McMinnville" 0.05 15 1 "intermediate" 0.372331127481583
136 "Ellipsoid" "McMinnville" 0.05 15 1 "low" 0.224996878511674
137 "Disk" "Lindenberg" 0.05 15 1 "high" 0.403421151204894
137 "Disk" "Lindenberg" 0.05 15 1 "intermediate" 0.397677612685729
137 "Disk" "Lindenberg" 0.05 15 1 "low" 0.198901236109377
138 "Ellipsoid" "Lindenberg" 0.05 15 1 "high" 0.399051067549007
138 "Ellipsoid" "Lindenberg" 0.05 15 1 "intermediate" 0.375327756274192
138 "Ellipsoid" "Lindenberg" 0.05 15 1 "low" 0.225621176176801
139 "Disk" "Croker river" 0.05 15 1 "high" 0.249594206517668
139 "Disk" "Croker river" 0.05 15 1 "intermediate" 0.586714945686103
139 "Disk" "Croker river" 0.05 15 1 "low" 0.163690847796229
140 "Ellipsoid" "Croker river" 0.05 15 1 "high" 0.146335372705706
140 "Ellipsoid" "Croker river" 0.05 15 1 "intermediate" 0.636908477962292
140 "Ellipsoid" "Croker river" 0.05 15 1 "low" 0.216756149332001
141 "Disk" "Phillip SW Belize" 0 15 1 "high" 0.566362841802972
141 "Disk" "Phillip SW Belize" 0 15 1 "intermediate" 0.258334373829442
141 "Disk" "Phillip SW Belize" 0 15 1 "low" 0.175302784367586
142 "Ellipsoid" "Phillip SW Belize" 0 15 1 "high" 0.550255962042702
142 "Ellipsoid" "Phillip SW Belize" 0 15 1 "intermediate" 0.264077912348608
142 "Ellipsoid" "Phillip SW Belize" 0 15 1 "low" 0.18566612560869
143 "Disk" "Lake Charles" 0 15 1 "high" 0.547259333250094
143 "Disk" "Lake Charles" 0 15 1 "intermediate" 0.280559370707954
143 "Disk" "Lake Charles" 0 15 1 "low" 0.172181296041953
144 "Ellipsoid" "Lake Charles" 0 15 1 "high" 0.526782369833937
144 "Ellipsoid" "Lake Charles" 0 15 1 "intermediate" 0.287926083156449
144 "Ellipsoid" "Lake Charles" 0 15 1 "low" 0.185291547009614
145 "Disk" "McMinnville" 0 15 1 "high" 0.488075914596079
145 "Disk" "McMinnville" 0 15 1 "intermediate" 0.355724809589212
145 "Disk" "McMinnville" 0 15 1 "low" 0.156199275814708
146 "Ellipsoid" "McMinnville" 0 15 1 "high" 0.471344737170683
146 "Ellipsoid" "McMinnville" 0 15 1 "intermediate" 0.340117367961044
146 "Ellipsoid" "McMinnville" 0 15 1 "low" 0.188537894868273
147 "Disk" "Lindenberg" 0 15 1 "high" 0.478836309152204
147 "Disk" "Lindenberg" 0 15 1 "intermediate" 0.373330003745786
147 "Disk" "Lindenberg" 0 15 1 "low" 0.14783368710201
148 "Ellipsoid" "Lindenberg" 0 15 1 "high" 0.472343613434886
148 "Ellipsoid" "Lindenberg" 0 15 1 "intermediate" 0.342739418154576
148 "Ellipsoid" "Lindenberg" 0 15 1 "low" 0.184916968410538
149 "Disk" "Croker river" 0 15 1 "high" 0.366213010363341
149 "Disk" "Croker river" 0 15 1 "intermediate" 0.516918466724934
149 "Disk" "Croker river" 0 15 1 "low" 0.116868522911724
150 "Ellipsoid" "Croker river" 0 15 1 "high" 0.364215257834936
150 "Ellipsoid" "Croker river" 0 15 1 "intermediate" 0.479585466350356
150 "Ellipsoid" "Croker river" 0 15 1 "low" 0.156199275814708
151 "Disk" "Phillip SW Belize" 0.2 20 1 "high" 0.0203521038831315
151 "Disk" "Phillip SW Belize" 0.2 20 1 "intermediate" 0.47196903483581
151 "Disk" "Phillip SW Belize" 0.2 20 1 "low" 0.507678861281059
152 "Ellipsoid" "Phillip SW Belize" 0.2 20 1 "high" 0.0362092645773505
152 "Ellipsoid" "Phillip SW Belize" 0.2 20 1 "intermediate" 0.429267074541141
152 "Ellipsoid" "Phillip SW Belize" 0.2 20 1 "low" 0.534523660881508
153 "Disk" "Lake Charles" 0.2 20 1 "high" 0.0230990136096891
153 "Disk" "Lake Charles" 0.2 20 1 "intermediate" 0.457235609938819
153 "Disk" "Lake Charles" 0.2 20 1 "low" 0.519665376451492
154 "Ellipsoid" "Lake Charles" 0.2 20 1 "high" 0.0262205019353228
154 "Ellipsoid" "Lake Charles" 0.2 20 1 "intermediate" 0.432638281932826
154 "Ellipsoid" "Lake Charles" 0.2 20 1 "low" 0.541141216131852
155 "Disk" "McMinnville" 0.2 20 1 "high" 0.0183543513547259
155 "Disk" "McMinnville" 0.2 20 1 "intermediate" 0.43600948932451
155 "Disk" "McMinnville" 0.2 20 1 "low" 0.545636159320764
156 "Ellipsoid" "McMinnville" 0.2 20 1 "high" 0
156 "Ellipsoid" "McMinnville" 0.2 20 1 "intermediate" 0.442502185041828
156 "Ellipsoid" "McMinnville" 0.2 20 1 "low" 0.557497814958172
157 "Disk" "Lindenberg" 0.2 20 1 "high" 0.00486952178798851
157 "Disk" "Lindenberg" 0.2 20 1 "intermediate" 0.458109626669996
157 "Disk" "Lindenberg" 0.2 20 1 "low" 0.537020851542015
158 "Ellipsoid" "Lindenberg" 0.2 20 1 "high" 0
158 "Ellipsoid" "Lindenberg" 0.2 20 1 "intermediate" 0.448370583094019
158 "Ellipsoid" "Lindenberg" 0.2 20 1 "low" 0.551629416905981
159 "Disk" "Croker river" 0.2 20 1 "high" 0
159 "Disk" "Croker river" 0.2 20 1 "intermediate" 0.39280809089774
159 "Disk" "Croker river" 0.2 20 1 "low" 0.60719190910226
160 "Ellipsoid" "Croker river" 0.2 20 1 "high" 0
160 "Ellipsoid" "Croker river" 0.2 20 1 "intermediate" 0.375827194406293
160 "Ellipsoid" "Croker river" 0.2 20 1 "low" 0.624172805593707
161 "Disk" "Phillip SW Belize" 0.15 20 1 "high" 0.10975152952928
161 "Disk" "Phillip SW Belize" 0.15 20 1 "intermediate" 0.462729429391934
161 "Disk" "Phillip SW Belize" 0.15 20 1 "low" 0.427519041078786
162 "Ellipsoid" "Phillip SW Belize" 0.15 20 1 "high" 0.140716693719565
162 "Ellipsoid" "Phillip SW Belize" 0.15 20 1 "intermediate" 0.430390810338369
162 "Ellipsoid" "Phillip SW Belize" 0.15 20 1 "low" 0.428892495942065
163 "Disk" "Lake Charles" 0.15 20 1 "high" 0.126982145086777
163 "Disk" "Lake Charles" 0.15 20 1 "intermediate" 0.432638281932826
163 "Disk" "Lake Charles" 0.15 20 1 "low" 0.440379572980397
164 "Ellipsoid" "Lake Charles" 0.15 20 1 "high" 0.138843800724185
164 "Ellipsoid" "Lake Charles" 0.15 20 1 "intermediate" 0.392683231364715
164 "Ellipsoid" "Lake Charles" 0.15 20 1 "low" 0.4684729679111
165 "Disk" "McMinnville" 0.15 20 1 "high" 0.0796603820701711
165 "Disk" "McMinnville" 0.15 20 1 "intermediate" 0.449119740292171
165 "Disk" "McMinnville" 0.15 20 1 "low" 0.471219877637658
166 "Ellipsoid" "McMinnville" 0.15 20 1 "high" 0.0704207766262954
166 "Ellipsoid" "McMinnville" 0.15 20 1 "intermediate" 0.437258084654763
166 "Ellipsoid" "McMinnville" 0.15 20 1 "low" 0.492321138718941
167 "Disk" "Lindenberg" 0.15 20 1 "high" 0.0645523785741041
167 "Disk" "Lindenberg" 0.15 20 1 "intermediate" 0.462604569858909
167 "Disk" "Lindenberg" 0.15 20 1 "low" 0.472843051566987
168 "Ellipsoid" "Lindenberg" 0.15 20 1 "high" 0.0639280809089774
168 "Ellipsoid" "Lindenberg" 0.15 20 1 "intermediate" 0.445873392433512
168 "Ellipsoid" "Lindenberg" 0.15 20 1 "low" 0.49019852665751
169 "Disk" "Croker river" 0.15 20 1 "high" 0
169 "Disk" "Croker river" 0.15 20 1 "intermediate" 0.543763266325384
169 "Disk" "Croker river" 0.15 20 1 "low" 0.456236733674616
170 "Ellipsoid" "Croker river" 0.15 20 1 "high" 0
170 "Ellipsoid" "Croker river" 0.15 20 1 "intermediate" 0.476838556623798
170 "Ellipsoid" "Croker river" 0.15 20 1 "low" 0.523161443376202
171 "Disk" "Phillip SW Belize" 0.1 20 1 "high" 0.245598701460857
171 "Disk" "Phillip SW Belize" 0.1 20 1 "intermediate" 0.388063428642777
171 "Disk" "Phillip SW Belize" 0.1 20 1 "low" 0.366337869896367
172 "Ellipsoid" "Phillip SW Belize" 0.1 20 1 "high" 0.244225246597578
172 "Ellipsoid" "Phillip SW Belize" 0.1 20 1 "intermediate" 0.404794606068173
172 "Ellipsoid" "Phillip SW Belize" 0.1 20 1 "low" 0.350980147334249
173 "Disk" "Lake Charles" 0.1 20 1 "high" 0.244599825196654
173 "Disk" "Lake Charles" 0.1 20 1 "intermediate" 0.373454863278811
173 "Disk" "Lake Charles" 0.1 20 1 "low" 0.381945311524535
174 "Ellipsoid" "Lake Charles" 0.1 20 1 "high" 0.256336621301036
174 "Ellipsoid" "Lake Charles" 0.1 20 1 "intermediate" 0.376950930203521
174 "Ellipsoid" "Lake Charles" 0.1 20 1 "low" 0.366712448495443
175 "Disk" "McMinnville" 0.1 20 1 "high" 0.1980272193782
175 "Disk" "McMinnville" 0.1 20 1 "intermediate" 0.398426769883881
175 "Disk" "McMinnville" 0.1 20 1 "low" 0.40354601073792
176 "Ellipsoid" "McMinnville" 0.1 20 1 "high" 0.207641403421151
176 "Ellipsoid" "McMinnville" 0.1 20 1 "intermediate" 0.36571357223124
176 "Ellipsoid" "McMinnville" 0.1 20 1 "low" 0.426645024347609
177 "Disk" "Lindenberg" 0.1 20 1 "high" 0.211137470345861
177 "Disk" "Lindenberg" 0.1 20 1 "intermediate" 0.378199525533775
177 "Disk" "Lindenberg" 0.1 20 1 "low" 0.410663004120365
178 "Ellipsoid" "Lindenberg" 0.1 20 1 "high" 0.189536771132476
178 "Ellipsoid" "Lindenberg" 0.1 20 1 "intermediate" 0.378574104132851
178 "Ellipsoid" "Lindenberg" 0.1 20 1 "low" 0.431889124734674
179 "Disk" "Croker river" 0.1 20 1 "high" 0.0419528030965164
179 "Disk" "Croker river" 0.1 20 1 "intermediate" 0.568360594331377
179 "Disk" "Croker river" 0.1 20 1 "low" 0.389686602572106
180 "Ellipsoid" "Croker river" 0.1 20 1 "high" 0.00262205019353228
180 "Ellipsoid" "Croker river" 0.1 20 1 "intermediate" 0.535897115744787
180 "Ellipsoid" "Croker river" 0.1 20 1 "low" 0.461480834061681
181 "Disk" "Phillip SW Belize" 0.05 20 1 "high" 0.360719190910226
181 "Disk" "Phillip SW Belize" 0.05 20 1 "intermediate" 0.321388438007242
181 "Disk" "Phillip SW Belize" 0.05 20 1 "low" 0.317892371082532
182 "Ellipsoid" "Phillip SW Belize" 0.05 20 1 "high" 0.343488575352728
182 "Ellipsoid" "Phillip SW Belize" 0.05 20 1 "intermediate" 0.338244474965664
182 "Ellipsoid" "Phillip SW Belize" 0.05 20 1 "low" 0.318266949681608
183 "Disk" "Lake Charles" 0.05 20 1 "high" 0.352103883131477
183 "Disk" "Lake Charles" 0.05 20 1 "intermediate" 0.314770882756898
183 "Disk" "Lake Charles" 0.05 20 1 "low" 0.333125234111624
184 "Ellipsoid" "Lake Charles" 0.05 20 1 "high" 0.352728180796604
184 "Ellipsoid" "Lake Charles" 0.05 20 1 "intermediate" 0.320514421276064
184 "Ellipsoid" "Lake Charles" 0.05 20 1 "low" 0.326757397927332
185 "Disk" "McMinnville" 0.05 20 1 "high" 0.318266949681608
185 "Disk" "McMinnville" 0.05 20 1 "intermediate" 0.337370458234486
185 "Disk" "McMinnville" 0.05 20 1 "low" 0.344362592083906
186 "Ellipsoid" "McMinnville" 0.05 20 1 "high" 0.330378324385067
186 "Ellipsoid" "McMinnville" 0.05 20 1 "intermediate" 0.305780996379074
186 "Ellipsoid" "McMinnville" 0.05 20 1 "low" 0.36384067923586
187 "Disk" "Lindenberg" 0.05 20 1 "high" 0.331252341116244
187 "Disk" "Lindenberg" 0.05 20 1 "intermediate" 0.315145461355975
187 "Disk" "Lindenberg" 0.05 20 1 "low" 0.353602197527781
188 "Ellipsoid" "Lindenberg" 0.05 20 1 "high" 0.32251217380447
188 "Ellipsoid" "Lindenberg" 0.05 20 1 "intermediate" 0.305656136846048
188 "Ellipsoid" "Lindenberg" 0.05 20 1 "low" 0.371831689349482
189 "Disk" "Croker river" 0.05 20 1 "high" 0.190161068797603
189 "Disk" "Croker river" 0.05 20 1 "intermediate" 0.476463978024722
189 "Disk" "Croker river" 0.05 20 1 "low" 0.333374953177675
190 "Ellipsoid" "Croker river" 0.05 20 1 "high" 0.105631164939443
190 "Ellipsoid" "Croker river" 0.05 20 1 "intermediate" 0.490073667124485
190 "Ellipsoid" "Croker river" 0.05 20 1 "low" 0.404295167936072
191 "Disk" "Phillip SW Belize" 0 20 1 "high" 0.442252465975777
191 "Disk" "Phillip SW Belize" 0 20 1 "intermediate" 0.270695467598951
191 "Disk" "Phillip SW Belize" 0 20 1 "low" 0.287052066425272
192 "Ellipsoid" "Phillip SW Belize" 0 20 1 "high" 0.408165813459858
192 "Ellipsoid" "Phillip SW Belize" 0 20 1 "intermediate" 0.294293919340742
192 "Ellipsoid" "Phillip SW Belize" 0 20 1 "low" 0.297540267199401
193 "Disk" "Lake Charles" 0 20 1 "high" 0.42689474341366
193 "Disk" "Lake Charles" 0 20 1 "intermediate" 0.276439006118117
193 "Disk" "Lake Charles" 0 20 1 "low" 0.296666250468223
194 "Ellipsoid" "Lake Charles" 0 20 1 "high" 0.408415532525908
194 "Ellipsoid" "Lake Charles" 0 20 1 "intermediate" 0.288050942689474
194 "Ellipsoid" "Lake Charles" 0 20 1 "low" 0.303533524784617
195 "Disk" "McMinnville" 0 20 1 "high" 0.396803595954551
195 "Disk" "McMinnville" 0 20 1 "intermediate" 0.309152203770758
195 "Disk" "McMinnville" 0 20 1 "low" 0.294044200274691
196 "Ellipsoid" "McMinnville" 0 20 1 "high" 0.395555000624298
196 "Ellipsoid" "McMinnville" 0 20 1 "intermediate" 0.289299538019728
196 "Ellipsoid" "McMinnville" 0 20 1 "low" 0.315145461355975
197 "Disk" "Lindenberg" 0 20 1 "high" 0.395430141091272
197 "Disk" "Lindenberg" 0 20 1 "intermediate" 0.313147708827569
197 "Disk" "Lindenberg" 0 20 1 "low" 0.291422150081159
198 "Ellipsoid" "Lindenberg" 0 20 1 "high" 0.395679860157323
198 "Ellipsoid" "Lindenberg" 0 20 1 "intermediate" 0.285054313896866
198 "Ellipsoid" "Lindenberg" 0 20 1 "low" 0.319265825945811
199 "Disk" "Croker river" 0 20 1 "high" 0.286302909227119
199 "Disk" "Croker river" 0 20 1 "intermediate" 0.449369459358222
199 "Disk" "Croker river" 0 20 1 "low" 0.264327631414658
200 "Ellipsoid" "Croker river" 0 20 1 "high" 0.257710076164315
200 "Ellipsoid" "Croker river" 0 20 1 "intermediate" 0.40167311774254
200 "Ellipsoid" "Croker river" 0 20 1 "low" 0.340616806093145
201 "Disk" "Phillip SW Belize" 0.2 25 1 "high" 0.00249719066050693
201 "Disk" "Phillip SW Belize" 0.2 25 1 "intermediate" 0.368585341490823
201 "Disk" "Phillip SW Belize" 0.2 25 1 "low" 0.62891746784867
202 "Ellipsoid" "Phillip SW Belize" 0.2 25 1 "high" 0.01261081283556
202 "Ellipsoid" "Phillip SW Belize" 0.2 25 1 "intermediate" 0.34960669247097
202 "Ellipsoid" "Phillip SW Belize" 0.2 25 1 "low" 0.63778249469347
203 "Disk" "Lake Charles" 0.2 25 1 "high" 0.012236234236484
203 "Disk" "Lake Charles" 0.2 25 1 "intermediate" 0.358097140716694
203 "Disk" "Lake Charles" 0.2 25 1 "low" 0.629666625046822
204 "Ellipsoid" "Lake Charles" 0.2 25 1 "high" 0.00898988637782495
204 "Ellipsoid" "Lake Charles" 0.2 25 1 "intermediate" 0.348482956673742
204 "Ellipsoid" "Lake Charles" 0.2 25 1 "low" 0.642527156948433
205 "Disk" "McMinnville" 0.2 25 1 "high" 0.015482582095143
205 "Disk" "McMinnville" 0.2 25 1 "intermediate" 0.318641528280684
205 "Disk" "McMinnville" 0.2 25 1 "low" 0.665875889624173
206 "Ellipsoid" "McMinnville" 0.2 25 1 "high" 0
206 "Ellipsoid" "McMinnville" 0.2 25 1 "intermediate" 0.3423648395555
206 "Ellipsoid" "McMinnville" 0.2 25 1 "low" 0.6576351604445
207 "Disk" "Lindenberg" 0.2 25 1 "high" 0.00486952178798851
207 "Disk" "Lindenberg" 0.2 25 1 "intermediate" 0.331252341116244
207 "Disk" "Lindenberg" 0.2 25 1 "low" 0.663878137095767
208 "Ellipsoid" "Lindenberg" 0.2 25 1 "high" 0
208 "Ellipsoid" "Lindenberg" 0.2 25 1 "intermediate" 0.341241103758272
208 "Ellipsoid" "Lindenberg" 0.2 25 1 "low" 0.658758896241728
209 "Disk" "Croker river" 0.2 25 1 "high" 0
209 "Disk" "Croker river" 0.2 25 1 "intermediate" 0.339118491696841
209 "Disk" "Croker river" 0.2 25 1 "low" 0.660881508303159
210 "Ellipsoid" "Croker river" 0.2 25 1 "high" 0
210 "Ellipsoid" "Croker river" 0.2 25 1 "intermediate" 0.269197153202647
210 "Ellipsoid" "Croker river" 0.2 25 1 "low" 0.730802846797353
211 "Disk" "Phillip SW Belize" 0.15 25 1 "high" 0.0560619303283806
211 "Disk" "Phillip SW Belize" 0.15 25 1 "intermediate" 0.371457110750406
211 "Disk" "Phillip SW Belize" 0.15 25 1 "low" 0.572480958921214
212 "Ellipsoid" "Phillip SW Belize" 0.15 25 1 "high" 0.0729179672868023
212 "Ellipsoid" "Phillip SW Belize" 0.15 25 1 "intermediate" 0.348358097140717
212 "Ellipsoid" "Phillip SW Belize" 0.15 25 1 "low" 0.578723935572481
213 "Disk" "Lake Charles" 0.15 25 1 "high" 0.066300412036459
213 "Disk" "Lake Charles" 0.15 25 1 "intermediate" 0.342239980022475
213 "Disk" "Lake Charles" 0.15 25 1 "low" 0.591459607941066
214 "Ellipsoid" "Lake Charles" 0.15 25 1 "high" 0.0746660007491572
214 "Ellipsoid" "Lake Charles" 0.15 25 1 "intermediate" 0.329254588587839
214 "Ellipsoid" "Lake Charles" 0.15 25 1 "low" 0.596079410663004
215 "Disk" "McMinnville" 0.15 25 1 "high" 0.0585591209888875
215 "Disk" "McMinnville" 0.15 25 1 "intermediate" 0.327631414658509
215 "Disk" "McMinnville" 0.15 25 1 "low" 0.613809464352603
216 "Ellipsoid" "McMinnville" 0.15 25 1 "high" 0.0516918466724934
216 "Ellipsoid" "McMinnville" 0.15 25 1 "intermediate" 0.332750655512548
216 "Ellipsoid" "McMinnville" 0.15 25 1 "low" 0.615557497814958
217 "Disk" "Lindenberg" 0.15 25 1 "high" 0.0442002746909727
217 "Disk" "Lindenberg" 0.15 25 1 "intermediate" 0.344487451616931
217 "Disk" "Lindenberg" 0.15 25 1 "low" 0.611312273692096
218 "Ellipsoid" "Lindenberg" 0.15 25 1 "high" 0.0491946560119865
218 "Ellipsoid" "Lindenberg" 0.15 25 1 "intermediate" 0.3334998127107
218 "Ellipsoid" "Lindenberg" 0.15 25 1 "low" 0.617305531277313
219 "Disk" "Croker river" 0.15 25 1 "high" 0
219 "Disk" "Croker river" 0.15 25 1 "intermediate" 0.422524659757772
219 "Disk" "Croker river" 0.15 25 1 "low" 0.577475340242227
220 "Ellipsoid" "Croker river" 0.15 25 1 "high" 0
220 "Ellipsoid" "Croker river" 0.15 25 1 "intermediate" 0.322387314271445
220 "Ellipsoid" "Croker river" 0.15 25 1 "low" 0.677612685728555
221 "Disk" "Phillip SW Belize" 0.1 25 1 "high" 0.163815707329255
221 "Disk" "Phillip SW Belize" 0.1 25 1 "intermediate" 0.306280434511175
221 "Disk" "Phillip SW Belize" 0.1 25 1 "low" 0.529903858159571
222 "Ellipsoid" "Phillip SW Belize" 0.1 25 1 "high" 0.154451242352354
222 "Ellipsoid" "Phillip SW Belize" 0.1 25 1 "intermediate" 0.317642652016481
222 "Ellipsoid" "Phillip SW Belize" 0.1 25 1 "low" 0.527906105631165
223 "Disk" "Lake Charles" 0.1 25 1 "high" 0.146959670370833
223 "Disk" "Lake Charles" 0.1 25 1 "intermediate" 0.303533524784617
223 "Disk" "Lake Charles" 0.1 25 1 "low" 0.54950680484455
224 "Ellipsoid" "Lake Charles" 0.1 25 1 "high" 0.158696466475215
224 "Ellipsoid" "Lake Charles" 0.1 25 1 "intermediate" 0.293295043076539
224 "Ellipsoid" "Lake Charles" 0.1 25 1 "low" 0.548008490448246
225 "Disk" "McMinnville" 0.1 25 1 "high" 0.121862904232738
225 "Disk" "McMinnville" 0.1 25 1 "intermediate" 0.312523411162442
225 "Disk" "McMinnville" 0.1 25 1 "low" 0.56561368460482
226 "Ellipsoid" "McMinnville" 0.1 25 1 "high" 0.138094643526033
226 "Ellipsoid" "McMinnville" 0.1 25 1 "intermediate" 0.28655262829317
226 "Ellipsoid" "McMinnville" 0.1 25 1 "low" 0.575352728180797
227 "Disk" "Lindenberg" 0.1 25 1 "high" 0.142090148582844
227 "Disk" "Lindenberg" 0.1 25 1 "intermediate" 0.291047571482083
227 "Disk" "Lindenberg" 0.1 25 1 "low" 0.566862279935073
228 "Ellipsoid" "Lindenberg" 0.1 25 1 "high" 0.141715569983768
228 "Ellipsoid" "Lindenberg" 0.1 25 1 "intermediate" 0.278436758646523
228 "Ellipsoid" "Lindenberg" 0.1 25 1 "low" 0.579847671369709
229 "Disk" "Croker river" 0.1 25 1 "high" 0.0377075789736546
229 "Disk" "Croker river" 0.1 25 1 "intermediate" 0.422150081158696
229 "Disk" "Croker river" 0.1 25 1 "low" 0.540142339867649
230 "Ellipsoid" "Croker river" 0.1 25 1 "high" 0.00262205019353228
230 "Ellipsoid" "Croker river" 0.1 25 1 "intermediate" 0.385316518916219
230 "Ellipsoid" "Croker river" 0.1 25 1 "low" 0.612061430890248
231 "Disk" "Phillip SW Belize" 0.05 25 1 "high" 0.246722437258085
231 "Disk" "Phillip SW Belize" 0.05 25 1 "intermediate" 0.271569484330129
231 "Disk" "Phillip SW Belize" 0.05 25 1 "low" 0.481708078411787
232 "Ellipsoid" "Phillip SW Belize" 0.05 25 1 "high" 0.249219627918592
232 "Ellipsoid" "Phillip SW Belize" 0.05 25 1 "intermediate" 0.272193781995255
232 "Ellipsoid" "Phillip SW Belize" 0.05 25 1 "low" 0.478586590086153
233 "Disk" "Lake Charles" 0.05 25 1 "high" 0.233237607691347
233 "Disk" "Lake Charles" 0.05 25 1 "intermediate" 0.271694343863154
233 "Disk" "Lake Charles" 0.05 25 1 "low" 0.495068048445499
234 "Ellipsoid" "Lake Charles" 0.05 25 1 "high" 0.242976651267324
234 "Ellipsoid" "Lake Charles" 0.05 25 1 "intermediate" 0.255088025970783
234 "Ellipsoid" "Lake Charles" 0.05 25 1 "low" 0.501935322761893
